Country,Internet_use,energy_eff,reduce_energy,confident_energy,coal_energy,natural_gas,hydroelectric,nuclear,solar,wind,biomass,worried_expensive,worried_fossil,worried_disaster,worried_insufpower,worried_techfail,climate_change,climatechng_thoughts,clmthgt2,ccnthum,personal_resp,worried_cc,cc_good_bad,reduce_cc,largeno_limitenergy,govt_reducecc,reduce_ownuse,favour_taxff,favour_subsidiseRE,ban_appliance,gender,age,marriage,highest_education,household_income,father_education,mother_education,care_environment
BE,5,9,5,6,4,2,3,5,2,2,3,5,4,2,4,5,2,6,4,3,6,3,4,5,2,3,4,2,1,1,1,65,66,610,7,313,0,1
BE,4,5,3,6,3,3,3,5,2,2,3,4,3,3,4,4,2,6,2,3,5,3,5,5,5,5,4,3,2,2,2,55,1,113,4,222,222,2
BE,3,10,5,9,5,4,2,5,1,1,5,5,4,3,3,3,1,6,4,3,9,4,0,8,3,5,1,2,2,1,2,60,66,710,6,313,610,1
BE,5,9,5,5,5,3,2,4,2,3,3,4,4,3,4,3,2,6,3,4,0,3,2,2,2,3,0,5,5,2,2,54,66,313,7,113,113,1
BE,2,7,3,5,5,4,2,5,1,1,1,4,3,3,3,3,1,6,3,4,8,3,0,6,5,5,5,3,1,1,1,57,66,113,6,0,0,2
BE,5,8,2,7,5,5,2,5,1,1,4,4,3,3,3,2,1,6,4,4,8,4,0,9,5,8,2,3,1,3,1,21,6,321,7,113,0,2
BE,5,3,2,4,4,2,3,4,3,3,3,3,3,4,4,3,2,6,3,3,6,3,1,7,2,4,2,4,2,5,2,18,6,113,7,610,710,4
BE,4,10,5,4,4,3,2,4,1,1,4,4,3,2,3,2,1,6,2,4,8,3,6,4,3,5,4,3,2,2,1,69,66,423,4,113,113,2
BE,5,9,4,8,4,3,2,4,2,2,3,3,3,4,3,3,1,6,3,5,7,5,1,7,5,5,6,5,1,2,2,24,6,423,7,222,0,2
BE,5,9,5,8,5,5,3,5,2,2,1,5,3,3,3,2,1,6,2,4,5,3,8,7,2,6,1,2,2,1,1,24,6,421,9,222,0,2
BE,4,8,4,8,3,3,2,4,2,3,2,3,4,4,4,3,2,6,3,4,6,3,3,8,5,5,5,4,2,3,2,29,6,222,2,8888,113,4
BE,4,9,6,8,5,4,2,5,1,1,5,2,5,4,2,2,1,6,4,4,9,4,1,7,7,8,6,2,1,1,1,54,66,313,8,421,113,2
BE,5,10,4,7,5,2,1,3,2,2,3,4,3,2,2,2,1,6,3,3,8,3,2,3,3,5,3,4,2,2,1,40,6,610,8,321,423,2
BE,4,6,3,6,3,2,2,5,2,2,3,3,3,3,4,3,1,6,3,4,7,3,2,8,3,4,7,8,2,2,1,18,6,213,3,610,720,3
BE,5,6,5,3,5,3,1,1,2,2,3,5,4,2,3,3,1,6,4,4,5,4,0,3,7,7,3,2,2,4,1,34,6,710,7,610,321,3
BE,5,10,5,9,5,1,1,3,1,1,1,4,3,3,2,2,1,6,5,4,8,3,2,6,8,7,8,4,2,1,1,50,66,620,10,222,222,1
BE,5,7,5,6,5,3,2,4,4,4,4,3,3,2,3,2,1,6,4,4,8,3,2,9,6,3,7,4,2,2,1,64,66,720,9,710,313,2
BE,5,3,3,10,5,3,2,5,1,1,1,4,3,4,4,4,1,6,3,4,5,3,2,7,3,7,7,4,1,3,2,29,6,421,7,323,323,4
BE,5,10,6,6,5,5,2,5,1,1,3,4,5,1,1,1,1,6,5,5,7,4,0,10,6,6,10,1,1,1,1,35,6,720,7,720,720,2
BE,5,10,5,7,5,3,2,3,2,2,2,3,2,2,2,2,1,6,4,4,7,3,2,3,1,7,6,2,2,2,1,30,66,720,77,610,610,2
BE,4,7,5,6,5,4,2,2,2,2,3,3,3,4,4,4,2,6,4,4,6,3,3,6,6,7,6,4,2,2,2,51,66,321,6,323,213,2
BE,5,10,6,10,5,4,2,4,2,3,3,3,4,2,3,3,1,6,5,4,8,4,0,7,7,3,7,2,2,2,2,26,6,610,8,313,720,1
BE,1,9,2,3,5,1,3,5,3,3,2,5,5,5,5,4,2,6,3,4,3,3,5,5,3,4,5,4,1,5,1,74,66,113,3,113,113,2
BE,1,8,6,6,3,3,2,4,2,3,1,4,2,3,2,2,2,6,3,3,6,3,6,7,7,8,6,3,2,2,2,76,4,321,8,113,113,2
BE,5,7,4,8,4,3,2,4,2,3,2,4,4,4,4,3,1,6,3,4,7,4,2,6,3,7,6,2,2,3,1,25,6,720,8,610,313,2
BE,5,8,5,4,5,4,3,5,1,1,1,5,3,3,3,1,1,6,4,5,7,4,0,8,3,4,8,2,2,1,2,38,1,710,4,710,610,2
BE,5,10,3,6,5,2,2,5,2,2,5,4,5,3,4,4,1,6,4,3,6,4,4,7,5,5,7,5,4,1,1,65,66,313,7,213,113,1
BE,5,10,4,8,5,3,2,5,2,2,2,4,3,2,2,2,1,6,3,3,6,3,1,6,8,6,6,3,1,1,2,40,66,720,9,610,610,2
BE,5,7,4,6,4,2,2,2,1,1,2,3,2,3,3,3,1,6,4,3,7,3,5,6,5,5,6,2,2,1,1,22,6,213,1,213,113,2
BE,5,9,5,6,4,2,2,3,2,2,2,3,2,4,3,3,1,6,4,4,8,4,1,7,7,7,6,1,1,1,1,26,6,710,7,720,720,2
BE,2,9,4,7,4,3,4,3,2,2,3,4,3,4,4,4,1,6,5,4,9,5,1,2,5,7,7,3,2,1,1,64,66,313,2,0,0,1
BE,5,9,5,8,5,3,2,3,1,1,2,4,3,3,3,3,1,6,3,4,8,4,8,8,6,7,7,4,2,2,2,53,66,313,6,113,313,2
BE,5,10,4,5,1,4,1,5,2,2,4,5,4,5,4,4,2,6,2,3,5,3,3,6,5,7,5,5,4,2,2,34,66,113,6,0,0,3
BE,4,10,6,7,2,3,2,3,2,2,2,4,3,2,2,2,1,6,2,4,5,3,7,6,5,7,4,5,2,4,2,17,6,113,3,323,323,1
BE,5,7,4,6,4,3,3,3,2,2,4,3,3,2,2,3,1,6,3,4,6,3,0,2,1,3,0,4,2,4,1,22,6,313,88,313,610,4
BE,4,10,5,8,4,2,2,5,2,2,2,4,5,5,3,2,1,6,5,5,9,5,0,8,2,2,1,4,1,2,2,22,6,313,7,610,610,2
BE,5,8,5,8,3,4,2,4,1,3,1,3,3,1,3,4,3,6,3,3,6,3,4,7,8,8,7,5,5,4,2,19,6,113,1,8888,222,1
BE,4,10,4,9,5,2,2,1,2,3,2,5,5,5,5,5,1,6,4,4,10,5,0,4,2,0,10,4,1,2,1,60,66,800,10,800,610,1
BE,5,7,3,7,5,3,3,4,1,1,3,3,4,2,2,3,2,6,3,4,7,3,7,7,4,4,6,3,2,2,1,41,6,710,5,321,321,3
BE,1,8,4,8,4,3,1,3,2,2,2,3,3,3,3,3,2,6,3,4,8,2,3,8,7,7,7,3,2,1,1,84,66,710,4,113,321,3
BE,5,3,6,4,3,1,1,3,1,1,3,5,3,2,5,5,2,6,3,3,2,3,5,3,1,3,0,5,5,4,1,21,6,323,4,710,620,6
BE,5,8,5,8,4,3,3,2,3,3,3,3,4,2,3,3,1,6,4,4,9,4,1,8,6,3,4,3,3,2,2,44,6,720,8,720,720,3
BE,5,8,3,7,5,5,2,4,2,2,3,3,3,3,3,3,1,6,3,3,7,3,3,6,5,4,5,2,2,2,2,32,66,720,8,720,610,2
BE,5,8,3,7,5,5,2,4,2,2,3,2,2,3,3,3,1,6,3,4,7,3,2,7,5,3,5,2,3,2,2,26,6,720,5,222,222,2
BE,5,7,3,5,5,4,2,4,2,2,2,3,2,2,2,2,1,6,5,4,10,4,0,6,6,5,4,1,1,1,1,34,6,800,6,720,710,2
BE,4,7,4,6,5,5,3,4,2,3,3,3,3,3,3,3,2,6,2,4,6,3,3,5,3,3,7,4,2,2,2,35,66,610,5,213,213,2
BE,3,7,5,7,4,2,3,3,3,2,3,3,3,4,3,3,1,6,3,4,8,3,3,7,4,5,4,2,3,3,2,17,6,213,88,222,313,2
BE,3,8,4,7,5,5,2,5,2,2,2,3,3,3,3,3,1,6,3,4,7,3,0,7,5,5,2,4,1,1,2,28,6,313,3,213,213,2
BE,5,8,4,5,5,5,4,4,2,2,4,5,2,2,2,2,1,6,3,5,5,2,0,6,5,0,6,5,1,1,2,50,66,313,6,113,0,2
BE,5,6,5,7,4,5,5,5,2,2,3,1,2,1,1,1,1,6,2,4,4,2,7,3,3,7,5,4,2,5,1,45,66,610,9,113,113,3
BE,4,9,4,7,5,3,2,5,1,1,3,3,3,1,3,3,2,6,3,4,7,3,4,6,4,2,7,4,2,2,2,47,66,313,7,321,222,2
BE,1,8,6,0,4,4,55,5,2,1,55,2,1,1,1,1,2,6,1,3,0,1,0,5,0,0,0,4,2,3,1,73,66,113,2,0,0,3
BE,5,9,5,7,4,3,2,4,2,2,2,4,3,3,3,3,2,6,3,3,6,2,7,6,4,7,4,5,5,1,2,60,66,323,3,8888,8888,2
BE,5,5,4,7,5,2,4,3,2,2,2,3,3,2,3,2,1,6,2,2,5,2,6,3,3,3,3,4,2,3,1,69,66,113,5,8888,0,1
BE,5,10,4,8,4,2,2,3,3,3,3,4,3,4,4,4,1,6,2,3,8,2,1,3,0,1,1,5,4,1,2,59,66,313,8,313,213,3
BE,1,8,5,5,3,3,3,3,1,1,3,3,1,1,1,1,2,6,2,3,3,1,5,4,4,3,3,5,2,1,1,57,4,213,8,222,222,3
BE,5,8,5,9,4,2,2,4,4,3,3,4,4,1,1,1,2,6,4,3,10,3,5,1,8,6,2,5,5,1,2,32,66,610,7,213,113,2
BE,5,8,5,7,4,4,1,3,2,1,2,4,1,3,3,4,1,6,4,4,8,5,3,10,3,5,8,5,1,3,1,30,6,610,4,323,321,2
BE,5,8,5,8,4,3,2,4,1,4,2,1,3,3,3,3,1,6,4,5,9,4,2,6,2,2,3,5,2,5,2,46,4,720,2,313,610,4
BE,5,9,5,7,5,3,2,5,2,1,1,4,4,2,2,2,1,6,4,4,9,4,0,5,4,7,3,3,1,4,2,36,6,720,4,313,213,3
BE,5,2,3,6,5,5,3,2,1,2,3,1,1,1,1,1,4,2,6,66,66,6,66,66,66,66,66,3,1,5,1,39,66,610,8,610,610,3
BE,3,8,6,8,5,3,3,4,2,5,3,3,3,2,2,2,2,6,3,3,5,3,5,4,5,3,3,5,4,2,2,81,5,610,2,720,222,2
BE,5,10,4,7,5,3,1,5,1,1,3,5,5,2,2,2,1,6,4,4,10,3,0,4,3,2,3,2,1,1,2,50,6,610,9,113,213,2
BE,5,7,6,8,3,1,2,5,1,1,1,3,2,3,1,1,2,6,3,3,5,2,4,7,5,5,5,4,2,2,2,21,6,323,2,610,610,3
BE,1,8,3,3,5,3,3,3,4,4,3,2,2,2,2,2,1,6,3,3,3,3,7,4,6,3,6,2,1,2,2,78,5,610,7,213,222,2
BE,5,8,3,8,5,3,2,5,2,2,2,4,4,2,3,2,1,6,2,4,8,4,3,8,3,5,5,3,1,2,1,42,66,213,6,0,0,2
BE,5,9,5,7,5,3,2,5,2,2,3,3,4,3,2,2,1,6,4,3,7,4,3,7,4,2,7,2,1,2,2,75,66,710,7,213,222,1
BE,5,7,4,6,4,4,2,4,2,2,2,4,3,2,2,2,2,6,3,4,6,4,1,2,1,2,2,4,1,2,1,28,6,423,2,222,113,3
BE,5,8,5,8,4,3,2,2,2,2,4,3,3,3,3,3,2,6,4,3,9,3,7,6,6,7,6,3,2,2,1,67,66,720,8,313,213,2
BE,5,9,4,6,3,3,3,3,3,3,3,3,3,4,4,4,2,6,1,3,4,3,5,5,4,5,3,5,5,2,2,68,66,321,3,222,113,2
BE,5,6,4,6,3,2,2,3,3,3,4,3,3,3,2,3,2,6,3,2,4,2,5,7,5,6,6,2,2,3,1,16,6,213,4,720,323,2
BE,5,3,3,6,3,3,2,2,3,1,4,3,4,3,3,3,2,6,3,3,7,3,6,6,5,5,6,4,5,3,2,20,6,321,2,222,113,3
BE,5,6,4,5,3,2,1,5,1,1,4,4,4,2,3,3,2,6,4,4,9,3,2,8,5,6,7,2,2,2,1,21,6,313,2,113,313,1
BE,5,9,3,5,5,5,2,4,2,2,2,5,4,3,3,3,1,6,3,4,5,3,5,5,5,5,5,2,1,1,2,30,66,222,5,313,213,2
BE,5,7,5,7,5,4,3,4,3,3,3,3,2,2,2,2,1,6,3,4,5,2,3,5,5,3,4,1,1,1,2,28,6,323,4,720,323,2
BE,5,8,4,5,4,3,3,4,2,2,3,3,3,2,3,3,1,6,2,4,5,3,3,4,6,5,5,5,4,4,2,48,66,423,5,222,313,2
BE,5,10,6,0,5,3,3,4,1,3,5,1,1,1,1,1,1,6,4,4,7,1,2,10,3,4,0,2,1,2,2,66,4,610,3,113,113,2
BE,5,8,4,7,4,4,2,2,2,2,2,8,5,3,3,3,1,6,4,5,6,4,2,6,2,2,6,3,1,3,1,19,6,313,88,5555,5555,2
BE,5,8,3,6,5,5,3,3,2,2,3,4,3,3,3,3,1,6,3,5,5,3,2,5,5,3,6,4,1,2,2,48,66,313,7,313,222,2
BE,5,5,5,8,5,2,1,4,1,1,4,4,4,3,4,3,1,6,3,5,8,4,9,10,2,6,8,3,1,1,1,48,6,113,6,113,113,2
BE,4,9,6,9,4,3,3,2,2,2,3,3,2,3,3,4,1,6,4,3,7,3,3,5,3,6,4,2,2,1,2,56,4,323,1,620,313,2
BE,5,9,4,8,5,4,3,3,3,2,4,4,3,2,3,2,2,6,3,3,5,3,3,5,3,5,7,3,2,2,1,44,66,720,9,610,222,3
BE,4,9,5,9,5,3,3,5,1,1,5,4,5,2,3,2,1,6,4,3,6,4,2,7,5,6,2,2,2,1,1,35,6,213,1,8888,113,2
BE,5,9,3,0,5,3,1,5,1,1,4,4,4,3,3,3,1,6,5,4,5,5,0,9,5,5,5,3,1,2,2,58,4,610,5,113,113,1
BE,5,10,5,3,5,5,1,5,1,1,3,4,4,3,4,3,1,6,4,5,6,4,2,4,4,2,4,3,2,4,2,29,66,610,7,610,610,2
BE,5,8,3,8,5,5,3,4,2,2,3,4,2,3,3,3,1,6,3,4,8,3,0,5,5,3,5,3,2,2,2,39,66,610,6,213,113,2
BE,5,8,4,6,4,2,2,4,1,1,2,5,4,4,4,4,1,6,5,4,8,4,1,7,4,5,8,4,1,2,1,46,66,313,5,0,0,2
BE,1,5,5,0,4,2,3,4,2,2,4,4,4,4,3,3,1,6,4,3,8,3,2,7,2,8,5,4,2,2,2,73,5,113,2,113,113,2
BE,5,8,4,7,5,3,4,3,1,1,3,4,2,2,2,2,1,6,4,4,5,3,5,3,3,5,3,3,1,2,1,62,4,720,8,113,113,2
BE,4,4,4,5,4,5,5,5,2,2,5,3,1,2,2,2,2,6,3,3,0,2,5,3,3,6,6,2,4,2,2,23,6,213,9,8888,8888,1
BE,5,7,3,7,5,5,3,4,2,2,3,3,3,3,3,3,1,6,2,5,7,3,0,7,5,4,5,1,1,1,2,20,6,213,3,8888,113,2
BE,5,9,2,6,4,4,3,3,2,2,4,4,4,3,4,4,2,6,3,3,6,3,5,6,6,5,5,5,3,2,2,24,6,222,4,8888,8888,3
BE,1,10,6,5,3,4,2,5,2,2,2,5,4,5,4,4,2,6,3,3,5,3,7,7,4,8,5,5,1,1,2,52,66,423,9,113,113,2
BE,5,7,2,7,4,2,2,4,2,2,4,3,2,2,2,3,1,6,1,4,6,3,3,6,4,3,5,5,2,3,1,23,6,421,88,113,113,3
BE,5,7,4,3,5,3,2,4,3,2,4,4,2,2,2,3,2,6,3,4,5,3,4,6,4,4,5,4,2,3,1,42,6,610,7,610,313,2
BE,5,9,5,8,5,3,2,2,1,1,3,4,2,3,2,2,1,6,2,3,6,3,6,5,6,7,7,4,2,1,1,31,6,720,7,620,720,2
BE,5,10,5,3,3,3,2,4,2,2,2,4,3,2,3,3,1,6,4,4,5,3,1,7,4,4,6,3,2,2,2,28,6,720,5,323,113,2
BE,5,10,4,10,5,4,4,5,2,2,2,4,5,2,2,2,1,6,5,4,8,5,2,8,8,3,3,2,1,2,2,60,66,313,8,113,113,1
BE,5,7,3,6,3,2,2,5,2,2,3,3,4,3,3,3,1,6,3,3,5,3,4,6,5,6,4,2,2,3,2,38,66,421,7,321,610,3
BE,5,6,3,7,4,3,2,3,2,2,2,3,2,3,2,2,2,6,3,3,5,3,4,6,5,6,6,2,1,4,1,38,66,610,8,321,313,4
BE,2,9,4,7,4,4,4,5,2,2,2,3,4,2,2,2,2,6,4,3,3,2,2,5,2,5,5,4,2,2,2,70,66,610,8,720,610,2
BE,5,6,5,1,5,4,2,5,2,2,4,3,3,3,3,2,1,6,4,4,8,3,3,8,5,3,8,4,1,2,2,30,6,321,4,8888,8888,2
BE,5,8,6,3,3,2,3,3,2,2,2,4,4,4,4,3,1,6,4,4,6,3,5,6,7,5,4,4,4,4,2,63,4,313,4,113,113,2
BE,1,10,5,2,4,3,3,4,2,2,4,4,3,2,3,3,1,6,4,4,8,5,2,5,5,7,8,3,2,2,2,76,66,113,3,113,113,1
BE,4,10,4,7,4,3,3,4,2,2,2,3,1,3,5,3,1,6,3,5,7,3,0,10,2,6,5,4,2,2,2,41,6,610,8,113,113,2
BE,5,9,3,3,4,4,1,4,1,1,3,4,3,3,3,3,2,6,4,4,6,3,2,6,4,6,2,3,2,2,2,28,4,323,9,620,610,3
BE,5,5,5,8,4,3,1,4,2,2,2,3,3,2,3,3,2,6,4,3,9,3,1,4,6,5,8,2,2,2,1,53,66,222,9,113,222,2
BE,5,3,3,6,4,3,1,4,2,2,2,3,2,3,2,2,1,6,3,4,7,3,6,5,5,6,5,4,2,4,2,16,6,113,88,720,720,2
BE,5,9,6,2,5,3,5,3,3,2,5,4,3,2,3,3,1,6,5,3,8,2,5,5,3,4,0,4,1,1,2,68,4,610,2,113,113,1
BE,3,9,4,8,4,3,2,3,4,2,2,5,3,2,2,2,2,6,3,2,3,2,3,3,3,4,4,5,4,2,1,60,66,421,4,113,0,3
BE,3,8,5,7,4,3,4,2,4,4,4,2,2,3,3,3,2,6,2,4,2,2,5,5,88,5,5,2,3,4,2,60,66,610,5,610,313,3
BE,5,8,3,9,88,88,2,3,2,2,2,4,3,4,3,3,1,6,3,4,7,4,4,7,5,6,7,5,2,4,2,33,66,213,7,421,421,2
BE,5,8,5,3,4,3,2,4,2,2,2,2,2,2,3,3,1,6,4,4,3,3,1,8,3,5,2,3,2,2,2,50,66,610,7,323,113,2
BE,5,10,2,1,5,4,2,5,1,1,5,2,3,3,3,4,1,6,4,5,8,4,2,5,7,3,7,1,4,1,2,35,66,800,10,620,620,2
BE,5,8,3,9,4,3,2,3,2,2,1,3,3,3,3,3,1,6,3,3,6,3,7,7,7,7,7,4,2,3,2,22,6,610,10,620,620,4
BE,5,8,4,5,5,4,2,4,2,2,3,3,3,2,3,2,1,6,3,4,6,3,3,4,3,6,5,2,2,3,1,29,66,720,7,720,620,3
BE,5,8,5,4,4,3,1,5,1,1,5,4,3,2,3,3,1,6,4,3,7,3,4,6,3,5,5,4,2,2,2,61,4,610,5,610,213,2
BE,5,5,4,7,4,2,2,4,3,2,4,3,3,3,3,3,1,6,5,4,7,4,1,2,4,5,2,5,1,3,1,15,6,213,7,222,222,1
BE,1,2,3,5,5,3,2,5,1,1,2,3,2,2,2,2,1,6,2,3,2,2,5,5,5,5,5,3,3,3,2,57,4,321,4,113,323,2
BE,5,7,5,6,5,3,1,4,1,1,1,5,5,4,3,3,1,6,5,4,6,5,3,6,4,2,6,4,1,1,2,49,4,620,6,620,113,2
BE,5,6,3,7,5,4,2,1,2,2,3,2,2,1,2,3,1,6,4,4,7,3,2,7,2,1,5,4,4,2,1,22,6,323,6,323,113,3
BE,3,10,4,7,5,3,1,4,1,1,3,4,4,3,3,3,1,6,4,4,7,3,7,7,7,7,5,3,1,2,1,72,66,321,4,113,113,2
BE,1,5,4,5,88,88,88,5,3,2,5,4,3,3,3,4,2,6,3,3,5,3,5,5,4,5,5,2,3,2,2,65,5,421,9,8888,8888,3
BE,5,10,4,8,5,4,2,3,2,2,3,3,4,2,3,3,1,6,4,4,8,4,2,10,5,4,8,4,2,1,1,63,66,720,8,720,610,3
BE,5,5,5,8,5,2,4,5,3,3,3,5,4,2,3,3,1,6,5,2,6,4,5,3,1,6,3,4,1,2,1,49,66,321,9,8888,8888,2
BE,5,7,5,8,5,2,2,4,1,1,2,4,3,2,3,3,2,6,3,3,9,2,3,3,4,8,8,4,1,2,1,45,66,5555,6,5555,0,2
BE,5,8,2,10,5,5,2,3,2,2,2,3,3,3,2,4,2,6,4,4,6,3,3,7,4,8,1,2,1,3,2,20,6,323,4,313,323,3
BE,5,8,5,9,5,2,2,5,2,1,3,4,3,2,3,3,1,6,3,4,6,3,4,6,3,2,6,4,2,2,2,51,66,610,7,610,323,2
BE,5,8,1,8,5,4,2,5,2,1,2,4,4,4,4,4,1,6,5,4,8,3,0,10,7,5,0,4,1,3,2,63,4,5555,4,323,313,3
BE,5,10,3,10,5,4,2,5,2,2,4,4,4,2,3,2,1,6,4,4,7,4,3,7,4,7,10,3,2,1,1,69,66,720,7,720,213,2
BE,5,8,5,7,5,4,3,4,2,1,1,4,4,2,2,2,1,6,4,4,6,4,4,6,4,3,1,3,2,2,1,41,4,610,5,313,423,1
BE,2,10,5,2,5,4,3,5,1,1,5,4,2,2,2,2,1,6,3,3,1,2,6,6,8,6,5,5,5,5,1,52,66,720,9,610,610,4
BE,1,10,6,0,4,2,2,4,2,2,4,4,4,2,4,2,1,6,4,3,5,3,9,5,2,2,7,2,2,1,2,62,4,213,2,113,5555,2
BE,5,9,4,4,4,4,2,5,3,3,2,4,2,3,3,2,1,6,3,3,7,3,3,6,4,6,6,2,2,2,2,67,66,323,6,113,113,1
BE,5,7,3,10,5,4,1,4,1,1,2,3,3,3,2,3,1,6,3,4,4,3,3,4,5,6,4,1,1,4,2,21,6,423,7,423,610,3
BE,2,8,3,3,4,4,1,4,1,1,4,4,3,3,2,2,1,6,4,4,0,3,2,6,1,7,2,4,4,2,1,64,66,323,6,313,313,2
BE,5,8,5,3,5,2,3,5,3,3,2,3,4,3,3,3,2,6,3,3,2,1,5,2,5,6,3,2,2,2,1,47,6,321,3,8888,8888,2
BE,2,8,3,6,3,3,4,4,1,1,2,3,4,4,4,3,2,6,3,4,5,3,6,5,5,6,5,3,1,2,1,59,66,222,4,8888,8888,2
BE,1,6,4,5,3,3,3,3,2,55,55,3,1,2,1,1,1,6,1,3,5,2,5,5,6,5,5,5,3,4,2,75,5,113,2,113,0,2
BE,5,10,4,6,4,2,2,5,2,1,5,4,2,2,3,3,2,6,4,5,8,3,0,5,4,5,6,4,2,2,2,33,3,610,2,323,323,2
BE,5,9,5,9,4,3,2,2,2,2,1,2,4,2,2,2,2,6,4,3,8,3,4,5,3,6,7,4,1,1,1,38,6,610,7,321,610,2
BE,5,8,4,7,3,4,1,5,1,1,2,3,3,2,2,2,1,6,4,4,8,5,7,8,5,4,6,2,2,1,2,20,6,313,9,313,720,1
BE,5,4,2,10,4,2,2,2,2,2,4,3,3,4,4,4,2,6,1,3,6,1,5,6,6,8,5,5,3,3,1,67,66,610,8,313,313,3
BE,5,7,3,8,5,3,4,3,3,4,3,4,4,3,3,3,2,6,4,3,7,3,5,6,2,6,5,4,2,2,1,50,6,421,6,421,313,2
BE,5,10,5,9,5,3,2,4,3,2,2,4,5,4,5,5,1,6,5,4,10,5,0,6,3,2,8,1,1,1,1,26,6,720,7,610,720,1
BE,5,6,2,9,4,3,1,5,1,2,3,3,3,4,3,2,1,6,4,4,6,3,3,7,4,7,6,2,2,3,2,18,6,213,8,323,610,4
BE,5,10,6,9,5,2,2,5,2,2,3,4,3,4,4,4,1,6,4,3,7,4,9,8,7,5,8,4,1,1,2,72,66,313,6,213,213,1
BE,5,8,4,8,4,3,3,4,2,2,3,4,3,4,4,5,2,6,4,3,7,4,7,7,7,7,7,4,2,1,1,70,66,323,4,113,113,2
BE,1,4,4,6,3,2,3,3,2,2,2,5,4,3,4,4,2,6,1,2,5,3,7,6,4,6,3,4,5,5,1,77,66,113,3,0,0,1
BE,5,8,4,8,4,3,2,4,3,2,2,4,2,4,4,3,2,6,2,4,6,3,2,5,6,3,5,2,3,2,2,76,66,213,6,313,113,2
BE,5,4,3,6,4,2,3,1,2,4,3,4,2,2,2,3,2,6,2,2,3,2,5,1,2,4,2,4,5,3,1,28,6,423,1,321,323,4
BE,4,9,6,0,4,2,3,4,1,2,1,4,4,3,3,3,1,6,2,3,6,3,8,8,8,7,0,3,3,2,2,57,66,113,2,0,113,1
BE,5,8,5,6,4,4,2,4,2,2,4,3,3,1,1,1,1,6,4,4,8,4,6,6,6,6,5,1,1,1,1,70,66,610,8,720,421,1
BE,1,8,3,8,5,5,3,5,2,2,88,3,4,3,3,3,1,6,4,4,7,4,3,6,5,5,5,4,1,2,2,78,66,323,5,113,113,2
BE,5,8,3,5,5,3,3,2,2,2,5,4,1,1,3,3,1,6,4,5,5,3,7,5,7,7,5,5,1,5,1,49,66,323,6,0,0,2
BE,4,7,4,6,4,4,2,3,4,4,5,3,2,3,4,3,2,6,2,5,6,2,7,6,5,5,6,3,3,3,1,19,6,213,8,423,113,2
BE,5,5,3,5,5,3,3,3,2,2,3,4,4,4,3,3,1,6,5,4,5,4,2,4,4,3,4,5,2,3,2,39,66,323,9,8888,323,1
BE,5,6,4,7,4,2,2,4,2,2,4,3,2,2,2,2,4,1,6,66,66,6,66,66,66,66,66,5,1,5,1,53,66,610,10,222,222,2
BE,4,9,2,8,4,4,2,4,2,2,2,3,2,4,2,3,1,6,2,4,1,2,4,6,4,3,2,4,1,2,1,23,6,323,6,321,113,4
BE,5,10,3,8,5,3,3,3,2,4,4,4,3,1,1,2,2,6,4,3,6,3,7,3,6,6,6,2,3,5,1,66,66,710,7,321,113,2
BE,5,10,3,8,5,3,1,2,2,2,5,2,2,1,3,3,1,6,4,4,8,4,1,4,4,6,7,4,4,2,1,37,66,610,10,323,323,2
BE,1,10,6,3,3,2,3,4,2,2,4,4,2,4,4,4,2,6,4,3,6,5,2,7,4,6,6,4,2,2,2,86,5,113,3,113,113,1
BE,1,9,4,9,3,2,2,4,2,2,2,3,3,3,3,3,1,6,4,4,8,4,3,7,6,6,8,4,2,1,2,63,66,610,6,323,113,2
BE,5,9,4,9,5,2,1,5,1,1,2,5,4,4,4,3,1,6,4,4,9,4,1,9,3,5,9,2,1,4,1,58,66,720,77,113,113,2
BE,1,7,4,7,2,2,2,5,1,3,1,5,5,5,4,3,1,6,1,4,10,4,2,7,5,6,7,4,1,5,1,66,66,213,4,113,113,2
BE,5,7,4,10,5,3,2,4,3,2,4,4,3,1,2,3,2,6,3,4,7,4,4,5,4,3,5,4,2,2,2,35,66,720,9,720,610,3
BE,1,10,6,10,1,1,3,3,3,3,2,4,4,4,4,4,2,6,4,2,5,4,5,5,5,5,10,1,4,2,2,79,5,222,88,8888,8888,1
BE,5,2,4,6,4,4,2,5,2,2,3,3,4,2,2,2,1,6,3,4,7,3,2,2,1,2,1,1,1,4,2,20,6,413,7,421,610,3
BE,1,10,6,8,3,3,2,2,2,2,2,4,4,3,3,3,2,6,1,5,5,3,5,8,5,2,5,4,2,4,1,70,66,323,5,113,113,3
BE,5,8,5,7,4,2,2,5,2,2,3,4,3,3,3,3,2,6,3,4,7,3,2,6,4,6,7,4,2,4,2,27,6,610,6,313,313,2
BE,5,6,4,10,5,5,2,3,2,2,4,3,3,2,2,3,1,6,3,4,4,2,3,6,5,7,6,4,1,3,1,31,66,610,7,222,222,3
BE,1,5,5,8,1,1,1,4,3,1,4,4,4,4,4,4,1,6,4,1,8,4,7,5,7,3,8,5,1,4,1,68,66,222,7,0,113,1
BE,5,8,3,5,4,2,2,4,2,2,3,5,3,2,2,2,1,6,4,3,5,3,2,6,6,6,6,4,2,2,2,50,6,321,5,113,113,2
